job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry,posting_date
AI05758,Machine Learning Engineer,103661,SE,PT,South Korea,M,0,"r, sql, deep learning",Master,7,Technology,2024-08-24
AI05759,NLP Engineer,265390,EX,FT,United Kingdom,M,50,"tableau, git, linux",Master,18,Energy,2024-05-26
AI05760,Principal Data Scientist,107467,SE,FL,Israel,L,100,"sql, java, nlp",Bachelor,9,Manufacturing,2025-04-13
AI05761,Data Scientist,118678,EX,PT,Finland,M,100,"kubernetes, java, spark, data visualization",Associate,11,Automotive,2024-01-03
AI05762,AI Research Scientist,248341,EX,FT,France,L,50,"spark, tableau, kubernetes",PhD,13,Finance,2024-11-05
AI05763,NLP Engineer,73665,MI,FT,Netherlands,S,50,"aws, azure, linux, git",Master,3,Education,2024-08-02
AI05764,Computer Vision Engineer,45917,MI,CT,India,S,50,"azure, sql, spark, pytorch",Bachelor,2,Transportation,2024-10-13
AI05765,Machine Learning Engineer,58565,MI,CT,Austria,S,100,"nlp, linux, aws",Associate,4,Transportation,2024-09-30
AI05766,Data Engineer,64382,MI,CT,Ireland,S,0,"docker, deep learning, data visualization, aws",Associate,3,Transportation,2024-04-13
AI05767,Data Scientist,70073,MI,FT,Japan,S,0,"tableau, python, nlp",Bachelor,3,Technology,2024-07-27
AI05768,AI Specialist,63505,MI,PT,India,M,0,"nlp, kubernetes, gcp",Associate,3,Healthcare,2025-03-19
AI05769,Head of AI,57557,EN,CT,Canada,S,0,"tensorflow, data visualization, tableau",Associate,1,Gaming,2024-10-29
AI05770,Computer Vision Engineer,111106,EX,CT,South Korea,S,100,"git, java, sql, pytorch",Associate,11,Transportation,2024-06-19
AI05771,Head of AI,98509,SE,PT,Austria,L,100,"java, computer vision, r, azure",Master,5,Real Estate,2024-08-15
AI05772,Principal Data Scientist,151167,SE,FL,Singapore,L,0,"gcp, docker, git, linux",PhD,8,Real Estate,2024-01-31
AI05773,AI Software Engineer,93559,MI,CT,Netherlands,S,100,"r, pytorch, hadoop, spark",Associate,4,Energy,2025-02-16
AI05774,Research Scientist,123333,EX,CT,Austria,S,50,"r, spark, hadoop, sql",Master,16,Manufacturing,2024-03-25
AI05775,AI Consultant,208517,EX,CT,Australia,M,0,"pytorch, mlops, computer vision, statistics, nlp",PhD,17,Government,2024-07-20
AI05776,Data Analyst,136105,EX,PT,France,M,50,"kubernetes, python, tensorflow, statistics, git",Bachelor,15,Government,2024-01-11
AI05777,Machine Learning Researcher,91371,SE,FT,Canada,S,100,"spark, sql, hadoop",Associate,8,Telecommunications,2024-08-06
AI05778,AI Research Scientist,92080,MI,FL,France,L,0,"python, tensorflow, pytorch, azure, mlops",Master,3,Consulting,2024-02-25
AI05779,Machine Learning Researcher,46833,EN,FL,Ireland,S,50,"aws, data visualization, sql, gcp, mathematics",Associate,0,Manufacturing,2025-03-13
AI05780,Machine Learning Engineer,57217,EN,CT,China,L,0,"r, kubernetes, python, statistics, linux",PhD,1,Education,2024-02-13
AI05781,AI Consultant,104573,MI,CT,Germany,M,0,"scala, java, spark, nlp, mlops",Bachelor,4,Telecommunications,2024-11-04
AI05782,AI Consultant,53006,MI,FL,India,M,50,"python, tensorflow, aws, azure",Associate,4,Healthcare,2024-03-18
AI05783,Data Analyst,51057,MI,FL,Finland,M,0,"statistics, scala, tableau, azure",PhD,4,Finance,2025-03-16
AI05784,Robotics Engineer,255972,EX,FT,United Kingdom,M,0,"spark, kubernetes, mathematics, gcp, pytorch",Bachelor,19,Telecommunications,2024-12-05
AI05785,Data Scientist,44975,EN,PT,Finland,L,0,"tensorflow, mathematics, scala, kubernetes",Master,1,Consulting,2024-01-02
AI05786,AI Software Engineer,176680,EX,PT,Japan,M,0,"deep learning, mlops, git, computer vision",PhD,18,Manufacturing,2025-02-27
AI05787,AI Product Manager,35078,EN,FL,South Korea,S,50,"r, tableau, hadoop",Master,1,Energy,2024-08-22
AI05788,AI Architect,75357,MI,FL,United Kingdom,S,100,"tensorflow, python, data visualization, gcp",Master,2,Real Estate,2024-12-25
AI05789,Head of AI,101372,MI,PT,France,L,100,"mathematics, python, tensorflow",Master,2,Retail,2025-02-16
AI05790,AI Product Manager,96038,SE,FL,France,M,50,"mlops, nlp, docker",Associate,6,Retail,2024-05-16
AI05791,Machine Learning Engineer,48706,EN,CT,Japan,S,100,"nlp, kubernetes, aws",Bachelor,1,Gaming,2024-04-30
AI05792,Robotics Engineer,55338,EN,CT,Japan,M,0,"hadoop, mlops, deep learning, sql, tensorflow",Bachelor,0,Gaming,2024-07-31
AI05793,Machine Learning Researcher,101464,MI,CT,Switzerland,S,0,"tensorflow, kubernetes, statistics, sql, spark",Bachelor,3,Media,2024-10-15
AI05794,Autonomous Systems Engineer,100300,MI,FL,Sweden,M,100,"spark, r, java, computer vision",Bachelor,4,Healthcare,2025-04-13
AI05795,Machine Learning Engineer,58275,MI,FL,Finland,S,50,"hadoop, tableau, spark, scala",Master,2,Consulting,2024-04-12
AI05796,ML Ops Engineer,45661,EN,CT,Japan,S,0,"python, mathematics, tensorflow, spark",Master,1,Retail,2024-10-10
AI05797,Machine Learning Researcher,46713,EN,CT,Sweden,S,100,"pytorch, sql, linux, mlops, java",PhD,1,Technology,2024-04-13
AI05798,Computer Vision Engineer,62269,MI,FT,Japan,L,100,"tensorflow, python, deep learning, docker",PhD,4,Gaming,2025-04-09
AI05799,Head of AI,82092,MI,PT,Finland,L,0,"sql, pytorch, docker, kubernetes",Bachelor,4,Manufacturing,2024-05-24
AI05800,Head of AI,101742,SE,CT,China,M,50,"linux, aws, hadoop",PhD,9,Technology,2024-02-15
AI05801,Research Scientist,199617,EX,FT,China,L,100,"java, nlp, scala, docker",PhD,16,Healthcare,2024-07-09
AI05802,Data Analyst,48152,EN,PT,India,M,50,"aws, spark, linux, pytorch",Master,1,Healthcare,2025-01-20
AI05803,Computer Vision Engineer,111994,MI,FL,Netherlands,M,0,"python, tensorflow, spark",Associate,3,Education,2025-04-26
AI05804,Research Scientist,264874,EX,FL,United States,L,100,"gcp, python, tableau, data visualization, tensorflow",Associate,14,Technology,2024-05-14
AI05805,AI Architect,195938,EX,PT,Sweden,L,0,"data visualization, scala, kubernetes",Master,11,Government,2024-04-14
AI05806,Machine Learning Engineer,66539,MI,CT,China,M,50,"tensorflow, git, python",Bachelor,2,Education,2025-03-19
AI05807,AI Software Engineer,89067,EN,CT,Germany,L,0,"python, tensorflow, docker, pytorch, azure",PhD,1,Manufacturing,2024-12-17
AI05808,Research Scientist,87710,MI,PT,Australia,L,50,"mathematics, mlops, computer vision, pytorch, scala",Master,2,Government,2024-03-24
AI05809,AI Architect,227002,EX,PT,Germany,M,0,"spark, git, tableau",Associate,18,Technology,2024-05-16
AI05810,Computer Vision Engineer,171380,EX,FL,Israel,M,50,"aws, linux, data visualization, nlp, statistics",Bachelor,12,Government,2024-06-21
AI05811,NLP Engineer,138709,MI,PT,United States,L,50,"kubernetes, python, mathematics",Master,4,Energy,2024-03-14
AI05812,AI Research Scientist,73556,EN,FL,Netherlands,S,50,"pytorch, tensorflow, r",PhD,1,Gaming,2025-03-31
AI05813,Autonomous Systems Engineer,37672,EN,PT,India,S,50,"aws, python, mathematics, tensorflow",Master,1,Automotive,2024-01-25
AI05814,Deep Learning Engineer,197641,SE,CT,Denmark,M,0,"gcp, r, mlops, hadoop",Bachelor,8,Automotive,2024-10-29
AI05815,AI Software Engineer,51239,EN,PT,Ireland,L,100,"azure, r, kubernetes",Associate,1,Manufacturing,2024-01-08
AI05816,Principal Data Scientist,51975,EN,FL,Australia,M,100,"aws, azure, sql, spark",Bachelor,1,Energy,2025-02-20
AI05817,Research Scientist,60134,MI,FL,China,L,0,"mathematics, statistics, linux, tableau, deep learning",Bachelor,2,Healthcare,2024-08-17
AI05818,Research Scientist,114743,EX,PT,India,M,0,"git, spark, linux, r, python",PhD,16,Media,2024-04-16
AI05819,Principal Data Scientist,151722,EX,CT,Sweden,S,50,"docker, gcp, hadoop, scala, linux",Master,16,Automotive,2025-01-31
AI05820,Research Scientist,65494,SE,FL,Japan,S,0,"data visualization, nlp, deep learning, kubernetes",PhD,5,Transportation,2024-12-28
AI05821,Deep Learning Engineer,82178,EN,FL,Norway,M,0,"docker, linux, gcp, python",Bachelor,0,Healthcare,2024-04-10
AI05822,Deep Learning Engineer,101619,MI,CT,United States,L,100,"java, deep learning, docker",Bachelor,4,Consulting,2024-12-09
AI05823,ML Ops Engineer,53986,EN,FT,Sweden,S,50,"kubernetes, hadoop, scala, gcp",PhD,1,Automotive,2025-04-06
AI05824,Data Analyst,92625,SE,FL,France,S,50,"pytorch, aws, sql, scala, tensorflow",Master,7,Technology,2024-04-24
AI05825,Principal Data Scientist,98654,MI,PT,United States,L,50,"python, tensorflow, pytorch",Associate,2,Government,2024-10-12
AI05826,AI Specialist,66469,EN,FL,France,L,50,"kubernetes, scala, spark, computer vision, hadoop",PhD,0,Technology,2025-02-20
AI05827,Principal Data Scientist,51562,EN,FL,Sweden,S,100,"java, tensorflow, mlops, linux",Bachelor,0,Healthcare,2024-11-28
AI05828,Robotics Engineer,101007,EX,PT,Austria,S,0,"spark, sql, java, azure, mlops",Master,14,Media,2024-02-26
AI05829,Head of AI,91390,SE,FL,Japan,S,100,"data visualization, linux, docker",Associate,6,Manufacturing,2025-02-13
AI05830,Research Scientist,42122,EN,FT,South Korea,M,100,"pytorch, linux, nlp, gcp, sql",PhD,1,Telecommunications,2025-01-27
AI05831,AI Consultant,66992,EN,FL,France,M,50,"data visualization, sql, azure, docker",Master,0,Consulting,2024-01-02
AI05832,AI Software Engineer,99011,MI,PT,France,L,100,"mlops, python, linux, computer vision, tensorflow",Associate,4,Government,2024-10-26
AI05833,Machine Learning Engineer,170202,EX,PT,Austria,M,100,"azure, java, r, hadoop",PhD,17,Gaming,2024-09-07
AI05834,Data Analyst,103487,SE,FL,Canada,M,100,"spark, python, linux, tensorflow",Bachelor,8,Technology,2025-04-20
AI05835,Data Engineer,55859,MI,FL,Austria,M,0,"scala, linux, statistics",Master,4,Energy,2024-12-10
AI05836,Principal Data Scientist,129593,MI,FL,United States,M,0,"nlp, r, mlops, statistics",Master,2,Healthcare,2025-04-01
AI05837,ML Ops Engineer,102142,MI,PT,United States,M,100,"mathematics, gcp, data visualization",Associate,3,Consulting,2024-03-15
AI05838,Robotics Engineer,110548,MI,FT,Netherlands,M,100,"java, python, deep learning",Associate,3,Gaming,2025-01-14
AI05839,AI Research Scientist,120099,SE,PT,Australia,M,50,"kubernetes, mlops, spark, scala, hadoop",PhD,7,Telecommunications,2024-06-15
AI05840,AI Consultant,133076,EX,CT,Ireland,S,0,"linux, tableau, sql",Master,12,Education,2025-01-19
AI05841,AI Consultant,94231,EN,FT,Switzerland,L,0,"python, gcp, mathematics, git",Associate,0,Energy,2024-04-19
AI05842,Deep Learning Engineer,230984,EX,PT,Netherlands,S,0,"sql, hadoop, statistics",Master,14,Retail,2025-04-06
AI05843,Deep Learning Engineer,57312,EN,FL,Australia,S,100,"sql, python, git, aws, linux",Bachelor,0,Retail,2024-10-09
AI05844,Data Scientist,126072,SE,FT,Sweden,L,0,"pytorch, git, mlops, kubernetes",Master,9,Finance,2024-10-24
AI05845,Robotics Engineer,154386,EX,CT,Ireland,L,0,"scala, mlops, r",Associate,15,Energy,2024-09-29
AI05846,AI Architect,101102,SE,FT,Japan,L,0,"pytorch, java, deep learning",Bachelor,6,Technology,2024-05-11
AI05847,Robotics Engineer,318078,EX,CT,Denmark,L,100,"nlp, gcp, java",PhD,11,Automotive,2024-09-03
AI05848,Research Scientist,166296,EX,FL,United Kingdom,S,50,"r, java, mlops, git, deep learning",Master,16,Government,2024-04-08
AI05849,Principal Data Scientist,66282,EN,CT,Switzerland,S,100,"linux, git, azure, tableau, aws",PhD,0,Retail,2024-06-06
AI05850,Data Scientist,84634,SE,CT,China,S,0,"deep learning, python, kubernetes, sql, r",Bachelor,8,Consulting,2025-02-26
AI05851,ML Ops Engineer,85112,EN,PT,Switzerland,M,50,"mlops, data visualization, sql, statistics",PhD,0,Energy,2025-01-15
AI05852,Head of AI,103765,SE,FT,Japan,M,50,"pytorch, python, scala",Master,6,Automotive,2024-05-18
AI05853,ML Ops Engineer,209153,EX,FL,Netherlands,S,0,"kubernetes, azure, data visualization, mlops, python",Master,14,Automotive,2024-05-15
AI05854,AI Software Engineer,185143,SE,FT,United Kingdom,L,0,"gcp, mlops, python",Master,5,Finance,2025-02-27
AI05855,Robotics Engineer,65535,EN,FT,Canada,L,50,"python, hadoop, kubernetes",Master,0,Energy,2024-07-15
AI05856,Deep Learning Engineer,45865,EN,FT,India,L,0,"linux, azure, tensorflow, statistics, data visualization",Bachelor,0,Consulting,2024-12-09
AI05857,ML Ops Engineer,159097,EX,FT,Singapore,S,100,"r, mlops, python",PhD,11,Gaming,2024-02-18
AI05858,Principal Data Scientist,77642,EN,PT,Norway,L,0,"python, nlp, linux, spark, tensorflow",Associate,1,Finance,2024-04-11
AI05859,Deep Learning Engineer,88857,MI,FL,Germany,L,0,"tensorflow, kubernetes, linux",PhD,4,Transportation,2024-06-03
AI05860,Computer Vision Engineer,93215,EX,PT,Japan,S,100,"deep learning, java, tableau, aws",PhD,17,Healthcare,2024-02-12
AI05861,AI Specialist,205542,SE,CT,United States,L,100,"aws, python, tableau",Associate,8,Education,2024-01-16
AI05862,NLP Engineer,54744,MI,FL,Austria,S,100,"azure, kubernetes, spark",PhD,3,Energy,2024-03-28
AI05863,AI Product Manager,173985,EX,FT,France,M,100,"kubernetes, deep learning, gcp, aws, r",Bachelor,10,Finance,2025-04-18
AI05864,AI Specialist,205134,EX,FT,Australia,L,0,"nlp, aws, deep learning, spark, tensorflow",Associate,13,Retail,2024-06-26
AI05865,AI Architect,176425,SE,PT,Switzerland,S,50,"r, hadoop, docker, kubernetes, sql",Associate,9,Finance,2024-09-22
AI05866,Data Analyst,48363,MI,PT,Japan,S,100,"r, nlp, sql, docker, pytorch",Master,4,Education,2024-10-23
AI05867,Principal Data Scientist,119954,SE,FT,France,S,50,"data visualization, linux, kubernetes, tableau, docker",Associate,9,Retail,2024-08-11
AI05868,ML Ops Engineer,90928,MI,PT,Germany,S,50,"java, statistics, deep learning, computer vision",Bachelor,3,Real Estate,2024-08-01
AI05869,AI Product Manager,105530,MI,CT,Germany,M,0,"r, tableau, sql, mathematics",Master,2,Telecommunications,2024-12-25
AI05870,AI Research Scientist,67621,MI,CT,Germany,S,50,"nlp, azure, deep learning",Bachelor,2,Manufacturing,2025-04-30
AI05871,Research Scientist,78105,SE,FL,South Korea,S,0,"pytorch, scala, tableau, kubernetes",Associate,7,Retail,2024-02-06
AI05872,Autonomous Systems Engineer,100362,SE,FT,Ireland,M,50,"nlp, hadoop, java",Bachelor,7,Retail,2024-12-18
AI05873,AI Architect,102509,SE,FL,India,L,0,"git, linux, kubernetes, deep learning",Associate,9,Real Estate,2024-10-05
AI05874,AI Specialist,160758,EX,PT,South Korea,M,100,"mathematics, git, azure",Master,11,Education,2024-05-04
AI05875,NLP Engineer,205594,EX,FL,Netherlands,M,0,"java, deep learning, python, gcp",Bachelor,18,Media,2024-04-25
AI05876,Data Engineer,144869,MI,FT,United States,L,50,"hadoop, aws, computer vision, tensorflow, azure",PhD,2,Telecommunications,2024-08-31
AI05877,Data Scientist,85641,MI,FT,Canada,M,50,"python, kubernetes, tensorflow, aws",Master,3,Real Estate,2024-02-02
AI05878,Autonomous Systems Engineer,106957,SE,FL,Finland,L,0,"deep learning, tensorflow, mlops",PhD,9,Technology,2024-03-15
AI05879,Autonomous Systems Engineer,42185,EN,FL,South Korea,L,100,"aws, kubernetes, hadoop",Bachelor,0,Automotive,2024-08-21
AI05880,Autonomous Systems Engineer,106174,SE,FL,Singapore,S,0,"r, scala, git",PhD,9,Media,2024-05-11
AI05881,AI Software Engineer,154100,SE,FL,Singapore,M,50,"hadoop, r, spark, docker",Master,8,Consulting,2024-04-30
AI05882,Deep Learning Engineer,116223,EX,FL,South Korea,S,100,"data visualization, gcp, spark",Bachelor,16,Telecommunications,2024-12-26
AI05883,Autonomous Systems Engineer,78724,MI,FL,Australia,M,0,"sql, mathematics, tensorflow, deep learning, spark",Bachelor,2,Telecommunications,2024-12-30
AI05884,Machine Learning Engineer,78465,SE,FL,Ireland,S,50,"git, r, deep learning",Associate,9,Automotive,2024-08-26
AI05885,Robotics Engineer,64132,EN,PT,Netherlands,L,50,"mathematics, spark, tableau, pytorch",PhD,1,Automotive,2024-02-19
AI05886,Head of AI,67262,EN,FL,Singapore,S,50,"python, mlops, hadoop",PhD,1,Consulting,2024-06-20
AI05887,AI Software Engineer,112978,SE,PT,Netherlands,S,50,"r, scala, data visualization",Associate,5,Consulting,2024-01-12
AI05888,AI Specialist,182070,EX,PT,China,L,50,"mathematics, spark, aws, statistics, gcp",Bachelor,11,Media,2024-06-10
AI05889,AI Product Manager,95011,SE,PT,Finland,S,50,"deep learning, nlp, java, hadoop",Associate,6,Manufacturing,2024-08-29
AI05890,ML Ops Engineer,46645,EN,CT,Israel,L,0,"r, kubernetes, gcp, hadoop",PhD,0,Real Estate,2025-01-17
AI05891,Data Scientist,101981,SE,PT,India,L,50,"computer vision, docker, mathematics, linux",PhD,6,Healthcare,2024-10-20
AI05892,Data Analyst,200530,EX,FT,Australia,M,50,"python, azure, mlops, tableau",Master,19,Consulting,2024-12-11
AI05893,Autonomous Systems Engineer,93234,EX,FL,Austria,S,100,"pytorch, aws, computer vision, deep learning",Master,11,Media,2024-12-18
AI05894,Machine Learning Researcher,82842,MI,FT,Singapore,M,0,"scala, mlops, data visualization",Master,3,Telecommunications,2024-06-21
AI05895,Data Engineer,137404,SE,FL,Netherlands,S,50,"tableau, java, r, kubernetes, spark",Associate,9,Telecommunications,2025-04-29
AI05896,NLP Engineer,62094,MI,PT,Finland,S,100,"python, nlp, data visualization, tensorflow",Bachelor,4,Retail,2024-12-10
AI05897,Deep Learning Engineer,188150,EX,CT,Canada,M,50,"gcp, scala, azure, java",Bachelor,10,Energy,2025-04-08
AI05898,Research Scientist,85992,MI,FL,Canada,L,0,"r, sql, nlp, mathematics",Bachelor,2,Consulting,2024-02-06
AI05899,ML Ops Engineer,91631,MI,FL,Sweden,M,0,"r, kubernetes, java, aws, pytorch",Master,2,Retail,2024-06-28
AI05900,Robotics Engineer,54237,EN,PT,India,M,0,"python, spark, tableau",Master,1,Finance,2024-08-19
AI05901,Head of AI,152763,EX,FL,United States,S,50,"python, tensorflow, azure, r",Master,14,Manufacturing,2024-04-13
AI05902,ML Ops Engineer,139181,EX,FT,South Korea,S,50,"sql, mlops, python, hadoop, spark",PhD,15,Energy,2024-04-16
AI05903,Data Engineer,124141,SE,PT,Sweden,M,0,"data visualization, computer vision, scala, pytorch",Bachelor,9,Healthcare,2025-03-05
AI05904,AI Architect,67021,EN,FT,Germany,L,50,"java, kubernetes, mlops, computer vision",PhD,1,Education,2025-01-12
AI05905,ML Ops Engineer,235058,EX,FT,Denmark,M,0,"git, azure, java",Associate,16,Telecommunications,2024-09-22
AI05906,Data Analyst,94754,SE,PT,Ireland,M,100,"computer vision, python, azure, r, mathematics",Master,7,Automotive,2024-11-15
AI05907,AI Research Scientist,119939,SE,FL,Australia,S,0,"scala, data visualization, kubernetes, git",PhD,9,Healthcare,2025-01-04
AI05908,Computer Vision Engineer,114245,EX,PT,Japan,S,50,"java, linux, aws, tableau, azure",Associate,18,Media,2024-07-31
AI05909,Head of AI,79814,MI,FL,Israel,L,0,"java, python, statistics",Associate,2,Real Estate,2024-08-15
AI05910,AI Consultant,76333,EN,FL,Australia,M,0,"r, hadoop, java, statistics, azure",Associate,0,Real Estate,2024-01-24
AI05911,Machine Learning Engineer,101837,EX,FL,Israel,S,50,"nlp, scala, tensorflow, aws, azure",PhD,14,Automotive,2024-11-12
AI05912,Data Engineer,156494,EX,FT,Australia,S,0,"java, hadoop, mathematics, linux, statistics",Master,13,Automotive,2024-03-26
AI05913,AI Architect,65917,MI,FL,India,L,50,"data visualization, python, azure, deep learning",PhD,3,Manufacturing,2024-08-20
AI05914,AI Product Manager,140237,SE,FT,Germany,M,100,"pytorch, tensorflow, azure, deep learning",Master,6,Government,2025-02-07
AI05915,Data Scientist,106426,MI,PT,Germany,L,100,"tensorflow, data visualization, git",Associate,2,Real Estate,2024-02-11
AI05916,Autonomous Systems Engineer,113388,EX,PT,Ireland,S,50,"spark, sql, java, azure, data visualization",Master,10,Real Estate,2024-12-30
AI05917,Autonomous Systems Engineer,259915,EX,CT,United States,M,100,"hadoop, java, pytorch, azure, kubernetes",PhD,10,Consulting,2024-07-13
AI05918,AI Specialist,134637,SE,FL,Norway,S,0,"python, r, scala, java",Associate,9,Finance,2024-08-21
